IND_ID,IND_CODE,IND_UUID,IND_PER_CODE,DIM_TIME,DIM_TIME_TYPE,DIM_GEO_CODE_M49,DIM_GEO_CODE_TYPE,DIM_PUBLISH_STATE_CODE,IND_NAME,GEO_NAME_SHORT,RATE_PER_100_N
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2017,YEAR,276,COUNTRY,PUBLISHED,MRSA infections,Germany,9.1
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2017,YEAR,300,COUNTRY,PUBLISHED,MRSA infections,Greece,38.4
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2017,YEAR,356,COUNTRY,PUBLISHED,MRSA infections,India,52.5
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2017,YEAR,372,COUNTRY,PUBLISHED,MRSA infections,Ireland,16.3
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2017,YEAR,392,COUNTRY,PUBLISHED,MRSA infections,Japan,41.7
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2017,YEAR,410,COUNTRY,PUBLISHED,MRSA infections,Republic of Korea,53.3
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2017,YEAR,418,COUNTRY,PUBLISHED,MRSA infections,Lao People's Democratic Republic,9.5
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2017,YEAR,422,COUNTRY,PUBLISHED,MRSA infections,Lebanon,8.3
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2017,YEAR,428,COUNTRY,PUBLISHED,MRSA infections,Latvia,1.7
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2017,YEAR,440,COUNTRY,PUBLISHED,MRSA infections,Lithuania,8.8
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2017,YEAR,442,COUNTRY,PUBLISHED,MRSA infections,Luxembourg,9.5
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2017,YEAR,450,COUNTRY,PUBLISHED,MRSA infections,Madagascar,30.0
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2017,YEAR,454,COUNTRY,PUBLISHED,MRSA infections,Malawi,19.7
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,442,COUNTRY,PUBLISHED,MRSA infections,Luxembourg,4.68
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,466,COUNTRY,PUBLISHED,MRSA infections,Mali,13.64
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,470,COUNTRY,PUBLISHED,MRSA infections,Malta,19.85
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,480,COUNTRY,PUBLISHED,MRSA infections,Mauritius,39.36
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,498,COUNTRY,PUBLISHED,MRSA infections,Republic of Moldova,23.81
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,504,COUNTRY,PUBLISHED,MRSA infections,Morocco,23.58
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,508,COUNTRY,PUBLISHED,MRSA infections,Mozambique,6.67
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,512,COUNTRY,PUBLISHED,MRSA infections,Oman,28.57
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,516,COUNTRY,PUBLISHED,MRSA infections,Namibia,0.0
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,524,COUNTRY,PUBLISHED,MRSA infections,Nepal,83.33
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,528,COUNTRY,PUBLISHED,MRSA infections,Netherlands (Kingdom of the),2.31
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,566,COUNTRY,PUBLISHED,MRSA infections,Nigeria,65.09
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,586,COUNTRY,PUBLISHED,MRSA infections,Pakistan,67.06
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,598,COUNTRY,PUBLISHED,MRSA infections,Papua New Guinea,65.52
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,604,COUNTRY,PUBLISHED,MRSA infections,Peru,49.15
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,608,COUNTRY,PUBLISHED,MRSA infections,Philippines,44.43
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,616,COUNTRY,PUBLISHED,MRSA infections,Poland,13.66
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,626,COUNTRY,PUBLISHED,MRSA infections,Timor-Leste,38.1
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,634,COUNTRY,PUBLISHED,MRSA infections,Qatar,30.06
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,643,COUNTRY,PUBLISHED,MRSA infections,Russian Federation,7.28
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,682,COUNTRY,PUBLISHED,MRSA infections,Saudi Arabia,52.05
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,702,COUNTRY,PUBLISHED,MRSA infections,Singapore,31.17
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,710,COUNTRY,PUBLISHED,MRSA infections,South Africa,16.48
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,748,COUNTRY,PUBLISHED,MRSA infections,Eswatini,36.36
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,752,COUNTRY,PUBLISHED,MRSA infections,Sweden,1.85
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,756,COUNTRY,PUBLISHED,MRSA infections,Switzerland,4.07
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,760,COUNTRY,PUBLISHED,MRSA infections,Syrian Arab Republic,29.41
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,764,COUNTRY,PUBLISHED,MRSA infections,Thailand,7.47
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,784,COUNTRY,PUBLISHED,MRSA infections,United Arab Emirates,39.88
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,788,COUNTRY,PUBLISHED,MRSA infections,Tunisia,13.61
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,792,COUNTRY,PUBLISHED,MRSA infections,Türkiye,31.35
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,804,COUNTRY,PUBLISHED,MRSA infections,Ukraine,15.28
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,807,COUNTRY,PUBLISHED,MRSA infections,North Macedonia,53.85
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,818,COUNTRY,PUBLISHED,MRSA infections,Egypt,69.44
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,826,COUNTRY,PUBLISHED,MRSA infections,United Kingdom of Great Britain and Northern Ireland,7.96
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,834,COUNTRY,PUBLISHED,MRSA infections,United Republic of Tanzania,59.49
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,854,COUNTRY,PUBLISHED,MRSA infections,Burkina Faso,30.43
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,887,COUNTRY,PUBLISHED,MRSA infections,Yemen,93.46
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,894,COUNTRY,PUBLISHED,MRSA infections,Zambia,90.0
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,792,COUNTRY,PUBLISHED,MRSA infections,Türkiye,30.99
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,804,COUNTRY,PUBLISHED,MRSA infections,Ukraine,28.05
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,807,COUNTRY,PUBLISHED,MRSA infections,North Macedonia,80.77
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,818,COUNTRY,PUBLISHED,MRSA infections,Egypt,92.31
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,826,COUNTRY,PUBLISHED,MRSA infections,United Kingdom of Great Britain and Northern Ireland,6.74
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,834,COUNTRY,PUBLISHED,MRSA infections,United Republic of Tanzania,64.88
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,854,COUNTRY,PUBLISHED,MRSA infections,Burkina Faso,51.16
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,894,COUNTRY,PUBLISHED,MRSA infections,Zambia,69.35
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,001,GLOBAL,PUBLISHED,MRSA infections,World,32.2
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,032,COUNTRY,PUBLISHED,MRSA infections,Argentina,32.79
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,036,COUNTRY,PUBLISHED,MRSA infections,Australia,14.97
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,040,COUNTRY,PUBLISHED,MRSA infections,Austria,3.87
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,048,COUNTRY,PUBLISHED,MRSA infections,Bahrain,42.11
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,050,COUNTRY,PUBLISHED,MRSA infections,Bangladesh,88.46
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,056,COUNTRY,PUBLISHED,MRSA infections,Belgium,4.56
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,070,COUNTRY,PUBLISHED,MRSA infections,Bosnia and Herzegovina,26.51
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,076,COUNTRY,PUBLISHED,MRSA infections,Brazil,31.58
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,096,COUNTRY,PUBLISHED,MRSA infections,Brunei Darussalam,12.16
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,104,COUNTRY,PUBLISHED,MRSA infections,Myanmar,66.67
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,116,COUNTRY,PUBLISHED,MRSA infections,Cambodia,81.25
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,120,COUNTRY,PUBLISHED,MRSA infections,Cameroon,76.0
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,124,COUNTRY,PUBLISHED,MRSA infections,Canada,20.98
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,144,COUNTRY,PUBLISHED,MRSA infections,Sri Lanka,51.31
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,170,COUNTRY,PUBLISHED,MRSA infections,Colombia,45.15
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,180,COUNTRY,PUBLISHED,MRSA infections,Democratic Republic of the Congo,88.46
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,191,COUNTRY,PUBLISHED,MRSA infections,Croatia,53.85
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,196,COUNTRY,PUBLISHED,MRSA infections,Cyprus,55.93
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,203,COUNTRY,PUBLISHED,MRSA infections,Czechia,7.64
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,204,COUNTRY,PUBLISHED,MRSA infections,Benin,52.56
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,208,COUNTRY,PUBLISHED,MRSA infections,Denmark,1.85
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,231,COUNTRY,PUBLISHED,MRSA infections,Ethiopia,61.82
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,233,COUNTRY,PUBLISHED,MRSA infections,Estonia,3.09
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,246,COUNTRY,PUBLISHED,MRSA infections,Finland,1.63
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,250,COUNTRY,PUBLISHED,MRSA infections,France,11.15
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,268,COUNTRY,PUBLISHED,MRSA infections,Georgia,28.32
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,276,COUNTRY,PUBLISHED,MRSA infections,Germany,4.43
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,288,COUNTRY,PUBLISHED,MRSA infections,Ghana,67.86
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,300,COUNTRY,PUBLISHED,MRSA infections,Greece,41.08
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,344,SPECIAL ADMINISTRATIVE REGION (SAR),PUBLISHED,MRSA infections,"China, Hong Kong SAR",45.84
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,352,COUNTRY,PUBLISHED,MRSA infections,Iceland,2.78
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,356,COUNTRY,PUBLISHED,MRSA infections,India,54.85
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,360,COUNTRY,PUBLISHED,MRSA infections,Indonesia,35.18
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,364,COUNTRY,PUBLISHED,MRSA infections,Iran (Islamic Republic of),34.71
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,368,COUNTRY,PUBLISHED,MRSA infections,Iraq,87.76
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,372,COUNTRY,PUBLISHED,MRSA infections,Ireland,10.54
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,380,COUNTRY,PUBLISHED,MRSA infections,Italy,30.6
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,392,COUNTRY,PUBLISHED,MRSA infections,Japan,33.89
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,400,COUNTRY,PUBLISHED,MRSA infections,Jordan,76.27
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,404,COUNTRY,PUBLISHED,MRSA infections,Kenya,21.43
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,410,COUNTRY,PUBLISHED,MRSA infections,Republic of Korea,45.71
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,412,COUNTRY,PUBLISHED,MRSA infections,Kosovo (in accordance with UN Security Council resolution 1244 (1999)),59.26
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,414,COUNTRY,PUBLISHED,MRSA infections,Kuwait,59.09
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,418,COUNTRY,PUBLISHED,MRSA infections,Lao People's Democratic Republic,55.88
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,422,COUNTRY,PUBLISHED,MRSA infections,Lebanon,52.5
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,428,COUNTRY,PUBLISHED,MRSA infections,Latvia,3.83
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2022,YEAR,440,COUNTRY,PUBLISHED,MRSA infections,Lithuania,9.42
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,208,COUNTRY,PUBLISHED,MRSA infections,Denmark,1.55
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,231,COUNTRY,PUBLISHED,MRSA infections,Ethiopia,59.23
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,233,COUNTRY,PUBLISHED,MRSA infections,Estonia,2.27
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,246,COUNTRY,PUBLISHED,MRSA infections,Finland,2.31
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,250,COUNTRY,PUBLISHED,MRSA infections,France,11.0
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,268,COUNTRY,PUBLISHED,MRSA infections,Georgia,25.32
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,275,NATIONAL LIBERATION MOVEMENT,PUBLISHED,MRSA infections,"occupied Palestinian territory, including east Jerusalem",73.3
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,276,COUNTRY,PUBLISHED,MRSA infections,Germany,4.91
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,288,COUNTRY,PUBLISHED,MRSA infections,Ghana,45.45
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,300,COUNTRY,PUBLISHED,MRSA infections,Greece,43.18
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,356,COUNTRY,PUBLISHED,MRSA infections,India,55.67
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,360,COUNTRY,PUBLISHED,MRSA infections,Indonesia,37.7
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,364,COUNTRY,PUBLISHED,MRSA infections,Iran (Islamic Republic of),32.8
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,368,COUNTRY,PUBLISHED,MRSA infections,Iraq,84.62
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,372,COUNTRY,PUBLISHED,MRSA infections,Ireland,10.96
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,380,COUNTRY,PUBLISHED,MRSA infections,Italy,30.88
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,392,COUNTRY,PUBLISHED,MRSA infections,Japan,35.05
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,400,COUNTRY,PUBLISHED,MRSA infections,Jordan,70.8
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,404,COUNTRY,PUBLISHED,MRSA infections,Kenya,44.12
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,410,COUNTRY,PUBLISHED,MRSA infections,Republic of Korea,45.21
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,412,COUNTRY,PUBLISHED,MRSA infections,Kosovo (in accordance with UN Security Council resolution 1244 (1999)),43.75
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,418,COUNTRY,PUBLISHED,MRSA infections,Lao People's Democratic Republic,29.89
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,422,COUNTRY,PUBLISHED,MRSA infections,Lebanon,37.21
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,428,COUNTRY,PUBLISHED,MRSA infections,Latvia,4.55
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,430,COUNTRY,PUBLISHED,MRSA infections,Liberia,5.88
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,440,COUNTRY,PUBLISHED,MRSA infections,Lithuania,8.98
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,442,COUNTRY,PUBLISHED,MRSA infections,Luxembourg,5.53
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,454,COUNTRY,PUBLISHED,MRSA infections,Malawi,40.0
5DD9606AMR_INFECT_MRSA,AMR_INFECT_MRSA,5DD9606,AMR_INFECT_MRSA,2021,YEAR,458,COUNTRY,PUBLISHED,MRSA infections,Malaysia,16.45
